,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
17,1st export operation of Algerian products to Mauritania by land   ,"1ère opération d'#exportation de produits algériens vers la #Mauritanie par voie terrestre 

https://t.co/vk8ej0cqlW https://t.co/YwI1JDfpnv",2018-12-26 16:32:47+00:00,APS_Algerie,13,1,,"['exportation', 'Mauritanie']",Neutral
18,Vaccin_antiinfluenza: a new dose quota for local health establishments  ,"#Vaccin_antigrippal : un nouveau quota de doses aux établissements de santé de proximité
https://t.co/rjLLmfFuDM https://t.co/2g5Afzv8ht",2018-12-26 16:13:53+00:00,APS_Algerie,1,0,,['Vaccin_antigrippal'],Neutral
19,"For the first time in Algeria, the Orient Maintenance Company, a subsidiary of ""GECA"", succeeded in manufacturing cement _ kiln cylinders with a thickness of 100 mm.     ","لأول مرة #بالجزائر، نجحت شركة الصيانة للشرق وهي فرع ل ""جيكا"" في تصنيع أسطوانات #فرن_الإسمنت بسمك 100 ملم.⬇️⬇️

https://t.co/BYRwxHLNzp https://t.co/v41L5w7duZ",2018-12-26 14:30:27+00:00,APS_Algerie,6,5,,"['بالجزائر', 'فرن_الإسمنت']",Neutral
20,Trade deficit: It decreased by about 61 percent during the first 11 months of 2018   ,"#عجز_تجاري: تراجع بحوالي 61 بالمائة خلال 11 شهرا الأولى من 2018 

https://t.co/HpFnXxurPF👇👇 https://t.co/CxCFAKTxsz",2018-12-25 16:15:37+00:00,APS_Algerie,2,0,,['عجز_تجاري'],Neutral
21,The dossier for the classification of couscous as a world heritage site submitted at the end of March  ,"Le dossier pour le classement du #couscous au patrimoine mondial déposé à la fin mars 
https://t.co/5JfLcQgDLh https://t.co/L7eLykTx2H",2018-12-25 13:16:12+00:00,APS_Algerie,4,1,,['couscous'],Neutral
22,Commercial_deficit: drop of nearly 61% over the first 11 months of 2018   ,"#Déficit_commercial: baisse de près de 61% sur les 11 premiers mois de 2018

https://t.co/NIzBGSXrwy https://t.co/xkYsyLzc5F",2018-12-25 13:08:03+00:00,APS_Algerie,3,0,,['Déficit_commercial'],Negative
23,"Depositing the classification file of couscous  as a world heritage at the end of March in the name of four Maghreb countries, Tunisia, Mauritania and Morocco, in addition to Algeria     ","إيداع ملف تصنيف #الكسكسي🍲 كتراث عالمي نهاية شهر مارس باسم أربع بلدان مغاربية، تونس وموريتانيا والمغرب إضافة إلى الجزائر⬇️⬇️

https://t.co/qlZE082RWB https://t.co/Qa0e9tjNFV",2018-12-25 11:46:47+00:00,APS_Algerie,12,5,,['الكسكسي'],Neutral
24,"Flynn: Production increased to more than 86,000 quintals in 2018  ","فلين : إرتفاع الإنتاج الى أكثر من 86.000 قنطار في 2018
https://t.co/0VROBshHJs https://t.co/K4Cfb9NlpO",2018-12-24 18:47:13+00:00,APS_Algerie,6,1,,,Neutral
25,Organizational and incentive measures to support non-hydrocarbon exports in 2019   ,"Des mesures organisationnelles et incitatives pour accompagner les exportations hors hydrocarbures en 2019

https://t.co/RHwIDNwN6H https://t.co/oaW6vB3vcI",2018-12-24 18:00:46+00:00,APS_Algerie,1,1,,,Neutral
26,The year 2018 in Algeria   ,L'année #2018 en Algérie 👇👇 https://t.co/ofcuKJdp6b,2018-12-24 17:05:20+00:00,APS_Algerie,7,1,,,Neutral
27,A decrease in the balance of payments deficit to $10.42 billion during the first nine months of 2018   ,"انخفاض عجز ميزان المدفوعات إلى 42ر10 مليار دولار خلال الأشهر التسعة الأولى من 2018

https://t.co/7i2BPff3vT https://t.co/O5o673roee",2018-12-24 14:27:28+00:00,APS_Algerie,2,2,,,Neutral
28,Decrease in the deficit of the balance_of_payments during the first 09 months of 2018     ,"Baisse du #déficit de la #balance_des_paiements durant les 09 premiers mois de 2018 👇

https://t.co/UAAQKrnY1I https://t.co/F6PImSSMy9",2018-12-24 13:30:48+00:00,APS_Algerie,2,0,,"['déficit', 'balance_des_paiements']",Neutral
29,"2018: creation of 11 ""CATI"" technology and invention support centers   ","2018 : création de 11 centres d’appui à la technologie et à l’invention ""CATI""

https://t.co/vS1LiuirsT https://t.co/mxG4siGf1y",2018-12-23 18:46:01+00:00,APS_Algerie,0,0,,,Neutral
30,The state of Laghouat embraces the official celebrations   of the new Amazigh year     ,"#ولاية_الاغواط تحتضن الاحتفالات الرسمية🎉🎈 #بالسنة_الأمازيغية_الجديدة⬇️⬇️

https://t.co/1ewyC3IkVF https://t.co/3PyQ8j44Ta",2018-12-23 16:57:27+00:00,APS_Algerie,4,1,,"['ولاية_الاغواط', 'بالسنة_الأمازيغية_الجديدة']",Positive
31,Military_industry: delivery of 356 Mercedes-Benz multifunction trucks   ,"#Industrie_militaire: livraison de 356 camions multifonctions Mercedes-Benz

https://t.co/iDGQtPr39j https://t.co/GzAIUYyyQr",2018-12-23 15:56:12+00:00,APS_Algerie,2,1,,['Industrie_militaire'],Neutral
32,Algeria's exchange reserves (excluding gold) decreased to $82.12 billion at the end of November 2018     ,"تراجع #احتياطات_صرف_الجزائر (باستثناء الذهب) إلى 12ر82 مليار دولار نهاية نوفمبر 2018⬇️⬇️

https://t.co/PSsUs3tCt2 https://t.co/iF4MxjJXgT",2018-12-23 15:02:01+00:00,APS_Algerie,3,2,,['احتياطات_صرف_الجزائر'],Neutral
33,"According to Algiers_Vilayet, the tripartite agreement concluded between the Wilayat of Algiers, the Ile-de-France region, and Jean Nouval's workshops aims to revive the ancient Kasbah ""only"", so that the ancient city will be allowed to regain its originality and status.   ","حسب #ولاية_الجزائر، الاتفاقية الثلاثية المبرمة بين ولاية الجزائر وإقليم إيل دو فرانس وورشات جون نوفال تهدف إلى إعادة إحياء #القصبة العتيقة ""فقط""، بحيث سيسمح للمدينة العتيقة باستعادة أصالتها ومكانتها.

https://t.co/MuUOq4ZsBR https://t.co/WoXApexXdK",2018-12-23 11:44:43+00:00,APS_Algerie,3,1,,"['ولاية_الجزائر', 'القصبة']",Neutral
34,"Casbah: The convention will focus ""only"" on the revitalization of the old medina   ","Casbah: La convention portera ""uniquement"" sur la revitalisation de l'ancienne médina

https://t.co/8tAVS0ZVPY https://t.co/0lZQ38vjRu",2018-12-22 18:02:06+00:00,APS_Algerie,4,1,,,Neutral
35,"According to the Minister of Agriculture, Rural Development and Marine Fishing, the production of banana_fruit   is possible in Algeria      Voir la traduction ","حسب وزير الفلاحة والتنمية الريفية والصيد البحري، إنتاج #فاكهة_الموز🍌 ممكنة بالجزائر🇩🇿

https://t.co/eyRHAXdaKx

Voir la traduction https://t.co/MP68Ve59C9",2018-12-22 16:04:44+00:00,APS_Algerie,6,1,,['فاكهة_الموز'],Neutral
36,Cedar_Al-Hajjar Boat: Resumption of work after 14 days of protest   ,"#مركب_سيدار_الحجار: استئناف العمل بعد 14 يوما من الاحتجاج

https://t.co/BKZySp4q6o https://t.co/R14cfpK9Gn",2018-12-22 15:40:42+00:00,APS_Algerie,0,0,,['مركب_سيدار_الحجار'],Neutral
37,Sider_El_Hadjar: resumption of production activities after 13 days of protest   ,"#Sider_El_Hadjar: reprise des activités de production après 13 jours de protestation

https://t.co/kWYRaPw8MV https://t.co/9L2i7hIj29",2018-12-22 15:27:15+00:00,APS_Algerie,0,0,,['Sider_El_Hadjar'],Neutral
38,Lehmans _ brothers gave a great show   on Friday night in Constantine   ,"#الإخوة_ليهمانز قدموا عرضا رائعا 🎼🎻🎺🥁في سهرة يو الجمعة بقسنطينة

https://t.co/WWnvFuY93e https://t.co/DujuaRaSm4",2018-12-22 15:00:26+00:00,APS_Algerie,0,0,,['الإخوة_ليهمانز'],Positive
39,Scene_politics in 2018: political initiatives with converging discourses and divergent objectives   ,"#Scène_politique en 2018: des initiatives politiques aux discours convergents et objectifs divergents

https://t.co/og78kSP9vB https://t.co/IyCZbhR7q4",2018-12-22 14:26:52+00:00,APS_Algerie,0,0,,['Scène_politique'],Neutral
40,Launch of the first application   electronic access to the recherche_en_biblioth que   ,"Lancement de la première #application 🇩🇿électronique d’accès à la #recherche_en_bibliothèque

https://t.co/Uf7eAOCWAh https://t.co/aQDnA4HcJA",2018-12-16 18:01:47+00:00,APS_Algerie,5,0,,"['application', 'recherche_en_bibliothèque']",Neutral
41,The Alliance_presidentielle open to proposals guaranteeing the continuation of President Bouteflika's program   ,"L'#Alliance_présidentielle ouverte aux propositions garantissant la poursuite du programme du président Bouteflika

https://t.co/45DAZSYOMG https://t.co/tKsnvFJibX",2018-12-16 13:52:37+00:00,APS_Algerie,1,0,,['Alliance_présidentielle'],Neutral
42,The 23rd Energy Day dedicated to the resilience of Sonatrach and the challenges of the future   ,"La 23ème Journée de l’énergie consacrée à la résilience de #Sonatrach et les défis du futur

https://t.co/eCXZRBRlGF https://t.co/ZpSKQ0uHtz",2018-12-16 13:48:39+00:00,APS_Algerie,2,0,,['Sonatrach'],Positive
43,13 countries at the International Festival of Andalusian Music and Early Music   ,"13 pays au Festival international de musique andalouse et des musiques anciennes

https://t.co/1iDGRH7O9I https://t.co/ri5B52aMvb",2018-12-16 13:46:38+00:00,APS_Algerie,1,0,,,Neutral
44,Climate: adoption of the application rules of the Paris_agreement   ,"#Climat: adoption des règles d'application de l'#accord_de_Paris

https://t.co/FUMHQkvdH7 https://t.co/krAjRssNlC",2018-12-16 13:41:44+00:00,APS_Algerie,0,0,,"['Climat', 'accord_de_Paris']",Neutral
45,"Health Allergic pathologies, a heavy burden for the health system   ","#Sante Les pathologies allergiques, une lourde charge pour le système de santé 

https://t.co/bgPEYvCCPM https://t.co/k7CJUAujOC",2018-12-15 16:08:14+00:00,APS_Algerie,1,0,,['Sante'],Negative
46,Western_Sahara: the White_House remains committed to resolving the conflict   ,"#Sahara_occidental: la #Maison_Blanche demeure engagée à résoudre le conflit

https://t.co/NgsOJSYuCU https://t.co/R9EUclVbkM",2018-12-14 14:46:36+00:00,APS_Algerie,5,2,,"['Sahara_occidental', 'Maison_Blanche']",Neutral
47,"ZLECAF negotiations: culmination of ""good results""   ","Négociations sur la #ZLECAF: aboutissement à de ""bons résultats"" 

https://t.co/ZHrEtxNcGu https://t.co/U3sMfg0m3F",2018-12-14 13:49:19+00:00,APS_Algerie,2,0,,['ZLECAF'],Positive
48,Algeria's efforts in diversifying housing programs highlighted   ,"Les efforts de l'Algérie dans la diversification des programmes de #logement mis en avant

https://t.co/Y4amhkdIDD https://t.co/GOImKzWOC1",2018-12-14 13:13:30+00:00,APS_Algerie,1,1,,['logement'],Positive
49,Exploiting gold mines in the south: Yousefi reveals the progress of the talks with foreign partners  ,"استغلال مناجم الذهب بالجنوب: يوسفي يكشف عن تقدم المباحثات مع شركاء أجانب
https://t.co/E07Cjdzu9i https://t.co/wYbxX5MfAP",2018-12-13 17:59:49+00:00,APS_Algerie,3,2,,,Neutral
50,Gold mining in the South: discussions with foreign partners are progressing   ,"Exploitation de l'or dans le Sud: les discussions avec les partenaires étrangers avancent

https://t.co/OAHOHUPTdv https://t.co/yHyFz5XRiR",2018-12-13 17:58:49+00:00,APS_Algerie,2,0,,,Neutral
51,Condor: signature in Cairo of four marketing agreements   ,"#Condor: signature au Caire de quatre accords de commercialisation

https://t.co/8IHEgcvpev https://t.co/o5tXCHTFA5",2018-12-13 14:57:28+00:00,APS_Algerie,6,1,,['Condor'],Neutral
52,"Promotion of women's rights: Algeria has ""abrogated"" all discriminatory measures   ","Promotion des droits des femmes : l’Algérie a ""abrogé"" toutes les mesures discriminatoires

https://t.co/Q5MoD3a1ww https://t.co/G7hq8IZVZg",2018-12-13 14:54:51+00:00,APS_Algerie,9,6,,,Neutral
53,ODD: Algeria has contributed effectively to the launch of the Agenda_2030   ,"#ODD: l’Algérie a contribué efficacement au lancement de l’#Agenda_2030     

https://t.co/tEuuA0hlvL https://t.co/SPQSL6Zegk",2018-12-12 18:11:54+00:00,APS_Algerie,1,0,,"['ODD', 'Agenda_2030']",Positive
54,The Prime Minister of the Republic of Korea expected from December 16 to 18 in Algiers   ,"Le Premier ministre de République de #Corée attendu du 16 au 18 décembre à Alger 

https://t.co/VpHbzGIgy2 https://t.co/23beBnhUF8",2018-12-12 15:03:45+00:00,APS_Algerie,1,2,,['Corée'],Neutral
55,"Renewable energy: Algeria aspires to install 22,000 megawatts, which represents an investment worth $34 billion.  ","#الطاقات_المتجددة: 
#الجزائر تطمح إلى تركيب 22.000 ميجاوات، ما يمثل استثمارا بقيمة 34 مليار دولار. 
https://t.co/qlsb6JcZ1X https://t.co/zUT7qssiNB",2018-12-12 13:04:59+00:00,APS_Algerie,3,2,,"['الطاقات_المتجددة', 'الجزائر']",Neutral
56,Photovoltaic_energy: a national potential of nearly 2.6 million TWh/year ,"#Energie_photovoltaïque: un potentiel national de près de 2,6 millions TWh/an https://t.co/AG9HbJC7sn",2018-12-12 13:01:36+00:00,APS_Algerie,25,8,,['Energie_photovoltaïque'],Neutral
57,Hydrocarbons: cessation of imports of refined products in 2019   ,"#Hydrocarbures: cessation des importations des produits raffinés en 2019  

https://t.co/irPxHjh12j https://t.co/eN8t6yl7mx",2018-12-12 12:46:53+00:00,APS_Algerie,3,0,,['Hydrocarbures'],Neutral
58,Photovoltaic_energy: a national potential of nearly 2.6 million TWh/year  ,"#Energie_photovoltaïque: un potentiel national de près de 2,6 millions TWh/an
https://t.co/USfuQ7mpZS https://t.co/lhDkGR9SdF",2018-12-11 18:22:07+00:00,APS_Algerie,9,1,,['Energie_photovoltaïque'],Neutral
59,Opening of investigations into 67 cases of attacks on Algerians abroad   ,"Ouverture d'enquêtes sur 67 affaires d'agressions sur des #Algériens à l'étranger

https://t.co/a5rTHHGFYr https://t.co/a1hyUmTkwo",2018-12-11 16:58:13+00:00,APS_Algerie,3,1,,['Algériens'],Neutral
60,"Salon ""Auto Waste"" in Oran: shedding light on the national automotive industry   ","صالون ""أوتو واست"" بوهران: تسليط الضوء على الصناعة الوطنية للسيارات 
 https://t.co/B7m3Xqg4ba https://t.co/SS2qoP8orG",2018-12-11 16:38:31+00:00,APS_Algerie,1,1,,,Neutral
61,War_of_liberation: France recognizes the existence of an arrest and execution system   ,"#Guerre_de_libération: la #France reconnait l’existence d’un système d’arrestation et d’exécution

https://t.co/juEPmiez2X https://t.co/DLWFKsYHSF",2018-12-11 13:27:36+00:00,APS_Algerie,1,0,,"['Guerre_de_libération', 'France']",Neutral
62,The exception_d_unconstitutionality will eliminate all the factors of weakness of the country   ,"L'#exception_d_inconstitutionnalité éliminera tous les facteurs de faiblesse du pays 

https://t.co/AZKJU1Vc0U https://t.co/7OSm0L4sek",2018-12-10 17:50:31+00:00,APS_Algerie,4,0,,['exception_d_inconstitutionnalité'],Negative
63,"These brave Algerians who made December 11, 1960 Testimonials     ","Ces courageux Algériens qui ont fait le 11 décembre 1960
#Temoignages 👇

https://t.co/tH37Rn69OZ https://t.co/8yj4IDTymd",2018-12-10 14:03:05+00:00,APS_Algerie,11,1,,['Temoignages'],Positive
64,"Political reforms: the Presidential Alliance ""ready to study"" the proposals   ","Réformes politiques: l'Alliance présidentielle ""prête à étudier"" les propositions

https://t.co/XB2DdL0qio https://t.co/wy0VzkQ4Q9",2018-12-09 18:31:13+00:00,APS_Algerie,1,0,,,Neutral
65,"The 32 companies located at the level of the Sidi _ Abdellah incubator report, annually, to the ANPT between 5 to 6 million euros   ","Les 32 entreprises implantées au niveau de l'incubateur de #Sidi_Abdellah rapportent, annuellement, à l'#ANPT entre 5 à 6 millions d'euros

https://t.co/GvdpbOkYlY https://t.co/osP4ykqOCF",2018-12-09 17:10:51+00:00,APS_Algerie,2,2,,"['Sidi_Abdellah', 'ANPT']",Neutral
66,"9th Fica: ""I am not your negro"" and ""The other side of hope"" winners of the Grands Prix FICA    ","9e Fica: ""I am not your negro"" et ""L'autre côté de l'espoir"" lauréats des Grands prix 
#FICA 
 👉https://t.co/H51mil0N5x https://t.co/iyPPqt6pcQ",2018-12-09 12:30:04+00:00,APS_Algerie,0,0,,['FICA'],Neutral
67,19 Catholic religious figures canonized in Oran: Algeria is immune and does not fear for its conversion to Islam   ,"تطويب 19 شخصية دينية كاثوليكية بوهران: الجزائر محصنة ولا تخشى على إسلامها

https://t.co/ucIp73OWnZ https://t.co/q34FPUKkGr",2018-12-09 11:05:28+00:00,APS_Algerie,2,1,,,Neutral
68,"Beatification of the 19 religious_catholics: ""a great sign of fraternity from Algeria to the whole world""  ","#Béatification des 19 #religieux_catholiques: ""un grand signe de fraternité de l'#Algérie à destination du monde entier""
https://t.co/HVBVeYTXkf https://t.co/6JLgbTBVoR",2018-12-08 16:02:26+00:00,APS_Algerie,5,3,,"['Béatification', 'religieux_catholiques', 'Algérie']",Positive
69,"Environment COP24 Africa calls for a ""clear"" roadmap for the continent.   ","#Environnement #COP24  l’Afrique plaide pour une feuille de route ""claire"" en faveur du continent .
👉https://t.co/lhP1QIlHDv https://t.co/gQkuwVLE9P",2018-12-07 14:11:19+00:00,APS_Algerie,1,1,,"['Environnement', 'COP24']",Neutral
70,Agriculture Exports  That is an increase of 37% compared to the same period of 2017.    ,"#Agriculture #Exportations
 Soit une hausse de 37% par rapport à la même période de 2017.
 👉https://t.co/CE7cNfq8Rk https://t.co/Fbvs9eR1lz",2018-12-06 17:01:50+00:00,APS_Algerie,5,1,,"['Agriculture', 'Exportations']",Positive
71,Western_Sahara: a second round table during the 1st quarter of 2019   ,"#Sahara_occidental : une seconde table-ronde au cours du 1er trimestre 2019

https://t.co/AVTmUuODAg https://t.co/o57rR8qqeC",2018-12-06 16:45:57+00:00,APS_Algerie,0,0,,['Sahara_occidental'],Neutral
72,Western_Sahara: the Geneva meeting relaunches the negotiation process   ,"#Sahara_occidental : la réunion de Genève relance le processus de négociations

https://t.co/B1bZQTMkTi https://t.co/TFwTZu4U1b",2018-12-06 16:15:16+00:00,APS_Algerie,1,1,,['Sahara_occidental'],Neutral
73,OPEC-outside OPEC: Signs of consensus on reducing oil supply are on the horizon   ,"أوبك-خارج أوبك: بوادر الإجماع حول تخفيض العرض النفطي تلوح في الأفق 
 https://t.co/HF1BHP38yV https://t.co/mDyUa0HI6X",2018-12-06 16:12:11+00:00,APS_Algerie,0,0,,,Neutral
74,Oil OPEC No_OPEC  OPEC-non-OPEC: a consensus around an oil supply cut is looming    ,"#Pétrole #OPEP #Non_OPEP
 OPEP-non OPEP: un consensus autour d’une réduction de l’offre pétrolière se profile 

 https://t.co/n9S9vqSRTr https://t.co/AiKJYP4kF6",2018-12-06 15:08:49+00:00,APS_Algerie,3,1,,"['Pétrole', 'OPEP', 'Non_OPEP']",Neutral
75,Education Benghebrit The enrollment rate in Algeria has reached 98.5%   Full article at   ,"#Education #Benghebrit Le taux de scolarisation en Algérie a atteint 98,5% 

 L'intégralité de l'article sur 👉https://t.co/iiTMNhBD4X https://t.co/Gj28NZLO6z",2018-12-04 12:25:16+00:00,APS_Algerie,4,1,,"['Education', 'Benghebrit']",Neutral
76,"President Bouteflika could not receive the Saudi crown prince due to a ""severe cold""   ","تعذر استقبال الرئيس بوتفليقة لولي العهد السعودي بسبب ""زكام حاد"" 
 https://t.co/QXHYG8poMB https://t.co/QrTYzUxGTT",2018-12-03 14:59:23+00:00,APS_Algerie,5,15,,,Negative
77,"President Bouteflika could not receive the Crown Prince of Saudi_Arabia because of ""acute flu""  ","Le Président #Bouteflika n'a pu recevoir le Prince héritier d'#Arabie_Saoudite à cause d'une ""grippe aigue"" 
https://t.co/jV0MAUGvBy https://t.co/xgdl9Yz3Ob",2018-12-03 13:50:45+00:00,APS_Algerie,13,7,,"['Bouteflika', 'Arabie_Saoudite']",Negative
78,The APS launches its traditional survey of the best athletes (men - women) 2018    ,"L'APS lance son traditionnel sondage des meilleurs athlètes (hommes - dames) 2018
 ➡️https://t.co/lUXe3ZrpQk https://t.co/FyaZoIfpXf",2018-12-02 16:14:48+00:00,APS_Algerie,0,0,,,Neutral
79,APS: The process of soliciting opinions has begun to select the best Algerian athlete for the year 2018   ,"وكالة الأنباء الجزائرية: انطلاق عملية سبر الآراء لاختيار أحسن رياضي جزائري لعام 2018 
 https://t.co/6wEQQADdrJ https://t.co/hZtZxhVOAA",2018-12-02 16:13:50+00:00,APS_Algerie,2,1,,,Neutral
80,"The APS celebrates its 57th anniversary   The opportunity for you, loyal subscribers and readers, to know everything about our agency.  Please keep following us ","L'#APS fête ses 57 ans 🎂 L'occasion pour vous, fidèles abonnés et lecteurs, de tout savoir sur notre agence.
 Merci de continuer à nous suivre https://t.co/h4UVHmqDby",2018-12-01 13:28:40+00:00,APS_Algerie,40,9,,['APS'],Positive
81,The Algerian News Agency celebrates the 57th anniversary of its founding. Here are the most important milestones in the agency's history. ,#وكالة_الأنباء_الجزائرية تحتفل بالذكرى 57 لتأسيسها، إليكم أهم المحطات المهمة في تاريخ الوكالة. https://t.co/jBBQG1kK7n,2018-12-01 13:23:08+00:00,APS_Algerie,7,2,,['وكالة_الأنباء_الجزائرية'],Positive
82,Ahllil Festival in Timimoun (Adrar): The 12th edition will perpetuate the spirit of the late Moulay Slimane Siddik   ,"مهرجان أهلليل بتيميمون (أدرار): الطبعة أل 12 ستخلد روح الراحل مولاي سليمان الصديق 
 https://t.co/aFVgG0TwMG https://t.co/GppnllHrta",2018-11-29 17:11:23+00:00,APS_Algerie,4,2,,,Neutral
83,"Cinema FICA 18 films, 9 feature films and 9 documentaries, take part in the competition of this 9th edition      ","#Cinéma  #FICA 18 films, 9 longs métrage et 9 documentaires, prennent part à la compétition de cette 9e édition 🎬
 👉https://t.co/cU0ScN17Oi https://t.co/HnHEgTzbzr",2018-11-29 17:10:39+00:00,APS_Algerie,0,0,,"['Cinéma', 'FICA']",Neutral
84,Finances Unconventional financing not intended for operating expenses   ,"#Finances Le financement non conventionnel non destiné aux dépenses de fonctionnement 

https://t.co/sUFMT2wyGV https://t.co/ljdP9Aeqay",2018-11-27 16:55:59+00:00,APS_Algerie,2,0,,['Finances'],Negative
85,"Sahrawi_occupied_territories are ""large prison""   ","#Sahrawi_occupied_territories are ""large prison""

https://t.co/Lf0Nio2yOt https://t.co/VDgvEnFONi",2018-11-27 16:02:14+00:00,APS_Algerie,0,0,,['Sahrawi_occupied_territories'],Negative
