,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
14,Maghreb player of the year: Mahrez and Benseba ni among the nominees   ,"Joueur maghrébin de l'année : #Mahrez et #Bensebaïni parmi les nommés

https://t.co/4WYSFRCaS0 https://t.co/BYItMdP2JP",2020-12-30 19:45:04+00:00,APS_Algerie,36,1,,"['Mahrez', 'Bensebaïni']",Neutral
15,Economic recovery plan: get out of dependence on hydrocarbons   ,"Plan de relance économique : sortir de la dépendance aux #hydrocarbures

https://t.co/BnzNgzgLMt https://t.co/stRuw0tnt0",2020-12-30 19:30:05+00:00,APS_Algerie,18,0,,['hydrocarbures'],Neutral
16,Government: presentation of the procedures for acquiring the anti-Covid-19 vaccine   ,"#Gouvernement : présentation des modalités d'acquisition du #vaccin anti-Covid-19

https://t.co/tguDEvAipQ https://t.co/LbvN3YZntt",2020-12-30 19:11:25+00:00,APS_Algerie,12,0,,"['Gouvernement', 'vaccin']",Neutral
17,Al-Ibrahimi stresses the need to appoint UN envoys to Libya and Western_Sahara  ,"الإبراهيمي يؤكد على ضرورة تعيين مبعوثين أمميين الى #ليبيا و #الصحراء_الغربية   
https://t.co/GRYvnsawMR https://t.co/4VnjjgxcJy",2020-12-30 19:05:49+00:00,APS_Algerie,82,4,,"['ليبيا', 'الصحراء_الغربية']",Neutral
18,Government meeting: presenting the procedures related to the acquisition of the vaccine against Coronavirus Covid_19  ,"إجتماع الحكومة: عرض الإجراءات المتعلقة باقتناء اللقاح ضد #فيروس_كورونا  #كوفيد_19 
https://t.co/C8t1eGnsmn https://t.co/Hr8gLTS9yh",2020-12-30 18:43:14+00:00,APS_Algerie,12,0,,"['فيروس_كورونا', 'كوفيد_19']",Neutral
19, Launch a digital portal to upgrade public service and facilitate investment in the tourism sector   ,“إطلاق #بوابة_رقمية لترقية الخدمة العمومية وتسهيل الاستثمار في قطاع #السياحة” https://t.co/DN27GzepVN https://t.co/i45y7vbg5F,2020-12-30 18:25:09+00:00,APS_Algerie,16,1,,"['بوابة_رقمية', 'السياحة']",Neutral
20,The President of the Republic holds a working session with the Chief of Staff of the ANP   ,"Le président de la République tient une séance de travail avec le chef d'Etat-major de l'ANP

https://t.co/uNVx4iA6qH https://t.co/DnSul52llv",2020-12-30 16:29:57+00:00,APS_Algerie,44,2,,,Neutral
21,The National Federation of Bakers denies rumors about the bakers' strike  ,"الاتحادية الوطنية للخبازين تنفي اشاعات حول إضراب الخبازين
https://t.co/8RtgtMAoX5 https://t.co/ZxVHShLSwU",2020-12-30 15:07:58+00:00,APS_Algerie,9,2,,,Neutral
22,"Karim_Younis confirms that the mediation of the republic was introduced to ""eliminate bureaucracy and corruption."" Mediator of the Republic  ","#كريم_يونس يؤكد أن وساطة الجمهورية إستحدثت ""للقضاء على البيروقراطية و الفساد ""
#وسيط_الجمهورية
https://t.co/GfLzFvykyp https://t.co/KzQiDW0my6",2020-12-30 15:00:13+00:00,APS_Algerie,10,0,,"['كريم_يونس', 'وسيط_الجمهورية']",Neutral
23,A rich agenda awaits President Tebboune after his return to the homeland  ,"أجندة ثرية تنتظر #الرئيس_تبون بعد عودته إلى أرض الوطن
https://t.co/H0eDUW5a1Z https://t.co/PB7abH7Pr2",2020-12-30 14:58:45+00:00,APS_Algerie,44,1,,['الرئيس_تبون'],Positive
24,A fairly busy agenda for the President _ Tebboune after his return to the country  ,"Un agenda assez chargé pour le #Président_Tebboune après son retour au pays
https://t.co/xqqzow3T63 https://t.co/z4eRlUZuOR",2020-12-30 12:55:37+00:00,APS_Algerie,35,7,,['Président_Tebboune'],Neutral
25,Amending the Elections Law: Continuing the political change enshrined in the new Constitution  ,"#تعديل_قانون_الانتخابات :  مواصلة التغيير السياسي المكرس في #الدستور الجديد
https://t.co/lVjduISCHG https://t.co/b0meBPKDwP",2020-12-30 11:33:24+00:00,APS_Algerie,12,0,,"['تعديل_قانون_الانتخابات', 'الدستور']",Neutral
26,President Tebboune returns to Algiers  ,"Le Président #Tebboune  regagne Alger  
https://t.co/mMRdckxWsG https://t.co/RcZCtJY3TK",2020-12-29 20:13:48+00:00,APS_Algerie,145,12,,['Tebboune'],Neutral
27,"President Teboune returns home And the President of the Republic said in a brief speech upon his arrival that ""distancing from the homeland is difficult, especially for those who have responsibilities.""   ","الرئيس #تبون  يعود الى أرض الوطن
و قال رئيس الجمهورية في كلمة مقتضبة لدى وصوله إن ""البعد عن الوطن صعب خصوصا على من عليه مسؤوليات"".

https://t.co/wE6b8TuaKe https://t.co/OFcmYzY52R",2020-12-29 20:00:35+00:00,APS_Algerie,138,10,,['تبون'],Neutral
28,President of the Republic Prize for Amazigh Literature and Language: 106 works selected   ,"Prix du Président de la République de littérature et de langue amazighes: 106 travaux retenus

https://t.co/2WIBUwDpnk https://t.co/VbsceVxNaI",2020-12-29 19:30:05+00:00,APS_Algerie,8,1,,,Neutral
29,President Teboune returns home  ,"الرئيس #تبون يعود الى ارض الوطن
https://t.co/PveHx1SIJZ https://t.co/PNgLCU7R46",2020-12-29 19:27:36+00:00,APS_Algerie,363,25,,['تبون'],Neutral
30,Maghreb player of the year: Bennacer and Benrahma among the nominees   ,"Joueur maghrébin de l'année: #Bennacer et #Benrahma parmi les nommés

https://t.co/AKiwWUM6eV https://t.co/Aa3ZYJfwVZ",2020-12-29 19:15:03+00:00,APS_Algerie,26,0,,"['Bennacer', 'Benrahma']",Neutral
31,An electronic_payment platform for national exam registrations   ,"Une plateforme de #paiement_électronique pour les inscriptions aux examens nationaux

https://t.co/sVfMlFh0KK https://t.co/xFdnbhfsJi",2020-12-29 19:02:30+00:00,APS_Algerie,14,2,,['paiement_électronique'],Neutral
32, Launching the first incubator targeting emerging enterprises in the field of transport and logistics   ,“إطلاق أول حاضنة موجهة #للمؤسسات_الناشئة في مجال النقل واللوجستية” https://t.co/pbqgLnBCjS https://t.co/LTYzV7jFWK,2020-12-29 17:56:01+00:00,APS_Algerie,19,2,,['للمؤسسات_الناشئة'],Neutral
33,"Covid_19: 357 new infections, 336 recoveries and 8 deaths were recorded   ",#كوفيد_19 : تسجيل 357 إصابة جديدة و 336 حالة شفاء و 8 وفيات” https://t.co/ySFwir70mc https://t.co/fyX19UhDk2,2020-12-29 17:52:27+00:00,APS_Algerie,8,0,,['كوفيد_19'],Negative
34,Designing a floor for electronic _ payment to register students in national exams  ,"تصميم أرضية خاصة بـ #الدفع_الإلكتروني لتسجيل التلاميذ في الامتحانات الوطنية
https://t.co/MgLUdXaBzD https://t.co/YdWpZpnWj7",2020-12-29 17:33:23+00:00,APS_Algerie,19,1,,['الدفع_الإلكتروني'],Neutral
35,Algeria played a pivotal role within OPEC + to rebalance the market  ,"#الجزائر إضطلعت بدور محوري ضمن #أوبك+ لإعادة توازن السوق
https://t.co/ImaSO4SWjC https://t.co/viKnmMKRu4",2020-12-29 17:31:33+00:00,APS_Algerie,64,2,,"['الجزائر', 'أوبك']",Neutral
36,"Algeria, a pivotal role within OPEC+  ","L’Algérie, un rôle pivot au sein de l’#Opep+
https://t.co/YtNCSWUsuN https://t.co/mH96shx997",2020-12-29 13:07:22+00:00,APS_Algerie,13,2,,['Opep'],Neutral
37,The first edition of the National Competition for the Best Oasis in Algeria: Three oases win prizes   ,"الطبعة الأولى #للمسابقة_الوطنية لأفضل #واحة في #الجزائر : ثلاث واحات تحصد الجوائز

https://t.co/EVa3BlY39r https://t.co/LRCAYX542u",2020-12-29 10:59:01+00:00,APS_Algerie,13,1,,"['للمسابقة_الوطنية', 'واحة', 'الجزائر']",Positive
38,Heavy rain is expected in the central and western states of the country  ,"#أمطار غزيرة مرتقبة بولايات وسط و غرب الوطن
https://t.co/tkbWjujq98 https://t.co/1BMWM3YaAF",2020-12-29 10:08:49+00:00,APS_Algerie,12,0,,['أمطار'],Neutral
39,_ Commitment to cross-sectoral work to create jobs for doctorate holders  ,"#_Engagement d'un travail intersectoriel en vue de la créationd'emploi pour les titulaires de #doctorat
https://t.co/IRH8C6kdCf https://t.co/xSBACs43RW",2020-12-29 09:58:09+00:00,APS_Algerie,6,1,,"['_Engagement', 'doctorat']",Neutral
40,Showers_of_rains on the wilayas of the Center and the West   ,"#Averses_de_pluies sur les wilayas du Centre et de l'Ouest

https://t.co/h216B3q0FD https://t.co/g6vNSSIXn9",2020-12-29 09:40:35+00:00,APS_Algerie,9,0,,['Averses_de_pluies'],Neutral
41,Palestine: President_Tebboune elected personality of the year_2020   ,"#Palestine: le #Président_Tebboune élu personnalité de l’#année_2020

https://t.co/mlbYeuMTEz https://t.co/OtA5U526Xl",2020-12-29 09:17:49+00:00,APS_Algerie,133,7,,"['Palestine', 'Président_Tebboune', 'année_2020']",Neutral
42,2020: the year of the debate on the status and care of artists in times of crisis   ,"2020: l'année du débat sur le statut et la prise en charge des artistes en temps de crise

https://t.co/ZJtIVxTxXU https://t.co/Hcw38PN6xw",2020-12-28 19:45:03+00:00,APS_Algerie,7,0,,,Neutral
43,"Import of vehicles less than 3 years old: the measure remains ""inapplicable""   ","#Importation de véhicules moins de 3 ans: la mesure demeure ""inapplicable""

https://t.co/XAZoIXSiI9 https://t.co/fjZIVBqlhp",2020-12-28 19:13:14+00:00,APS_Algerie,13,1,,['Importation'],Negative
44,  Amending the Constitution:  My honor confirms that the President of the Republic s signature on the decree is  not specified by legal deadlines.   ,"“#تعديل_الدستور: #شرفي يؤكد أن توقيع رئيس الجمهورية على المرسوم ""غير محدد بآجال قانونية""” https://t.co/g7ek1XiwhL https://t.co/oo4iw1Zfa7",2020-12-28 19:02:24+00:00,APS_Algerie,17,1,,"['تعديل_الدستور', 'شرفي']",Neutral
45, Palestine: Choosing President_Teboune Person of the Year 2020   ,“#فلسطين: اختيار #الرئيس_تبون شخصية العام 2020” https://t.co/gcv5hVBffD https://t.co/eV7diUEeAy,2020-12-28 18:20:48+00:00,APS_Algerie,46,0,,"['فلسطين', 'الرئيس_تبون']",Neutral
46,Sharafi rules out the possibility of organizing the upcoming legislative and local elections in one day   ,"شرفي يستبعد إمكانية تنظيم #الانتخابات_التشريعية و #الانتخابات_المحلية المقبلة في يوم واحد 
 https://t.co/9m1C4c43Ea https://t.co/qRvxJ5WsT4",2020-12-28 18:17:45+00:00,APS_Algerie,18,0,,"['الانتخابات_التشريعية', 'الانتخابات_المحلية']",Neutral
47,The government will continue to work to address the development imbalances in the shadow areas  ,"الحكومة ستواصل العمل على معالجة الإختلالات التنموية بـ #مناطق_الظل
https://t.co/Fzp9e7qlsD https://t.co/wsT0HLabHW",2020-12-28 15:32:53+00:00,APS_Algerie,11,0,,['مناطق_الظل'],Neutral
48,Football: Ligue_2 will be played with three groups of 12 clubs each   ,"#Football :  la #Ligue_2 se jouera avec trois groupes de 12 clubs chacun 

https://t.co/onKZrzSHWc https://t.co/ipBPfo7bDq",2020-12-28 15:08:16+00:00,APS_Algerie,7,1,,"['Football', 'Ligue_2']",Neutral
49,National_Majlis: Approval by majority of the text of the Budget_Settlement_Law_for_year_2018   ,#مجلس_الأمة : المصادقة بالأغلبية على نص #قانون_تسوية_الميزانية_لسنة_2018”  https://t.co/M6yQLedl6a https://t.co/hXxgFSVHs9,2020-12-28 14:53:08+00:00,APS_Algerie,7,0,,"['مجلس_الأمة', 'قانون_تسوية_الميزانية_لسنة_2018']",Neutral
50,The old town of Miliana and the Kal a des Beni Rached classified sectors_savegarded  ,"La vieille ville de Miliana et la Kalâa des Beni Rached classés #secteurs_sauvegardés
https://t.co/lanLGG5zKF https://t.co/ZCNF3XqdA4",2020-12-28 08:42:45+00:00,APS_Algerie,22,1,,['secteurs_sauvegardés'],Neutral
51,Manufacturing industries: gradual abandonment of the import of raw materials   ,"Industries manufacturières: abandon progressif de l’importation des matières premières

https://t.co/M8xnWfYlHL https://t.co/xiGEeZa3Wr",2020-12-27 18:59:24+00:00,APS_Algerie,46,1,,,Neutral
52,Sonelgaz signs a cooperation agreement with the Libyan energy company GECOL   ,"#Sonelgaz signe une convention de coopération avec la société énergétique libyenne #GECOL

https://t.co/jrtu9U9LfW https://t.co/3zSfWHnoAY",2020-12-27 18:30:43+00:00,APS_Algerie,9,1,,"['Sonelgaz', 'GECOL']",Neutral
53,Operation: canceling the requirement to submit a residence certificate in the northern states and maintaining it in the southern states  ,"تشغيل: إلغاء شرط تقديم شهادة الإقامة بولايات الشمال والإبقاء عليه بولايات الجنوب
https://t.co/J3XGTee17k https://t.co/BYvDP6AZnr",2020-12-27 17:03:30+00:00,APS_Algerie,27,4,,,Neutral
54," Covid-19: 392 new infections, 357 recoveries, and 6 deaths were recorded   ",“كوفيد-19 : تسجيل 392 إصابة جديدة و357 حالة شفاء و 6 حالة وفاة” https://t.co/WIPSpEzUh2 https://t.co/SVWqmr45bu,2020-12-27 16:38:01+00:00,APS_Algerie,6,0,,,Negative
55,  Sonelgaz: the conclusion of a new cooperation agreement with the General Electricity Company in Libya   ,“#سونلغاز: إبرام اتفاقية تعاون جديدة مع الشركة العامة للكهرباء في #ليبيا ” https://t.co/MMRNSK4gd4 https://t.co/bwQkoaojXR,2020-12-27 16:36:05+00:00,APS_Algerie,31,1,,"['سونلغاز', 'ليبيا']",Neutral
56," Prepare a unified national card between sectors to take care of vulnerable groups, especially in shadow areas   ",“إعداد #بطاقية_وطنية موحدة بين القطاعات للتكفل `#بالفئات_الهشة سيما #بمناطق_الظل” https://t.co/fgZrArrzHL https://t.co/wouLvUpPlr,2020-12-27 15:13:21+00:00,APS_Algerie,16,0,,"['بطاقية_وطنية', 'بالفئات_الهشة', 'بمناطق_الظل']",Neutral
57,President Tebboune receives a phone call from Palestinian President Mahmoud Abbas  ,"الرئيس تبون يتلقى إتصالا هاتفيا من الرئيس الفلسطيني محمود عباس
https://t.co/rEY2i20qns https://t.co/zJZRBES7Vb",2020-12-27 13:45:58+00:00,APS_Algerie,82,8,,,Neutral
58,Strong winds in the West and Center of the country from Sunday  ,"Des #vents forts sur l'Ouest et le Centre du pays à partir de dimanche
https://t.co/Eh1ybU0uQx https://t.co/FMc7K8xsHC",2020-12-27 12:37:11+00:00,APS_Algerie,10,0,,['vents'],Neutral
59,Contact: Most of the workshops have reached an advanced stage  ,"#اتصال : معظم الورشات بلغت مرحلة متقدمة
https://t.co/ssyLNaHief https://t.co/hzOTKnVAxG",2020-12-27 11:06:01+00:00,APS_Algerie,14,0,,['اتصال'],Neutral
60,"Communication: most of the projects launched are ""well advanced""  ","#Communication: la plupart des chantiers lancés sont ""bien avancés""
https://t.co/yneVZjw6PX https://t.co/IWY1mG5T2u",2020-12-27 10:36:58+00:00,APS_Algerie,14,0,,['Communication'],Positive
61,Production of artificial_tomatoes in 2020 in Guelma: When farmers  arms challenge COVID_19   ,"إنتاج #الطماطم_الصناعية سنة 2020 بقالمة: عندما تتحدى سواعد الفلاحين #كوفيد_19 

https://t.co/hRQprxe19n https://t.co/46MPkNizzb",2020-12-26 19:16:38+00:00,APS_Algerie,100,6,,"['الطماطم_الصناعية', 'كوفيد_19']",Neutral
62,Technical tests on the 1st line of the tramway in the city of Mostaganem  ,"Essais techniques sur la 1ère ligne du #tramway de la ville de #Mostaganem
https://t.co/6M5QYYRNxy https://t.co/Tq9bkxBzEU",2020-12-26 18:09:17+00:00,APS_Algerie,46,2,,"['tramway', 'Mostaganem']",Neutral
63,"Coronavirus: 416 new cases, 361 recoveries and 6 deaths in the last 24 hours  ","#Coronavirus: 416 nouveaux cas, 361 guérisons et 6 décès ces dernières 24h
https://t.co/HNaky3Dhh6 https://t.co/vQKNjHuuic",2020-12-26 18:04:16+00:00,APS_Algerie,14,3,,['Coronavirus'],Negative
64,Benziane: renewal of equipment to best ensure distance learning  ,"#Benziane : renouvellement des équipements pour assurer au mieux l’enseignement à distance
https://t.co/3vQEzg0I5N https://t.co/SEFiLPCLSv",2020-12-26 16:37:39+00:00,APS_Algerie,8,0,,['Benziane'],Neutral
65,AADL: resumption of subscriber reception appointments for file follow-up  ,"#AADL: reprise des rendez-vous de réception des souscripteurs pour le suivi des dossiers
https://t.co/SqIqfh1zO2 https://t.co/H8A6Xgr92v",2020-12-26 16:27:14+00:00,APS_Algerie,6,0,,['AADL'],Neutral
66,Artistic_qamat passed away in 2020  ,"#قامات_فنية رحلت في سنة 2020
https://t.co/FSonVRGf6f https://t.co/UxneEmONRm",2020-12-26 15:35:07+00:00,APS_Algerie,17,2,,['قامات_فنية'],Neutral
67,2020: the cultural_scene darkened by the loss of many artists   ,"2020: la #scène_culturelle assombrie par la perte de nombreux artistes

https://t.co/qowQttMPTQ https://t.co/Dtd3e41cSG",2020-12-26 15:12:47+00:00,APS_Algerie,11,0,,['scène_culturelle'],Negative
68,2020: the year of a new classification in the cultural_heritage of humanity   ,"2020: l'année d'un nouveau classement au #patrimoine_culturel de l'humanité

https://t.co/d5aFhtWHzB https://t.co/6CKhvamUI9",2020-12-26 13:45:03+00:00,APS_Algerie,11,0,,['patrimoine_culturel'],Neutral
69,"Covid_19: the resumption of domestic_flights, a boon for the revival of national tourism   ","#Covid_19 : la reprise des #vols_intérieurs , une aubaine pour la relance du tourisme national

https://t.co/l14lexwuGF https://t.co/sxBkON3Zxs",2020-12-26 13:12:18+00:00,APS_Algerie,17,2,,"['Covid_19', 'vols_intérieurs']",Positive
70,2020: Coronavirus paralyzes Algerian and international sports  ,"2020 : #فيروس_كورونا يشل #الرياضة الجزائرية والعالمية
https://t.co/oiXMTJSBDv https://t.co/Ns6qNCVk8D",2020-12-26 12:26:07+00:00,APS_Algerie,9,1,,"['فيروس_كورونا', 'الرياضة']",Negative
71,The resumption of domestic flights gradually revives tourism activity  ,"إستئناف الرحلات الجوية الداخلية يعيد بعث النشاط السياحي تدريجيا
https://t.co/NcrN3zSvfk https://t.co/QA5iGO2Nj2",2020-12-26 12:25:06+00:00,APS_Algerie,33,3,,,Positive
72,"2020 | COVID_19 | After general paralysis, signs herald a return to normal life  ","2020 | #كوفيد_19 | بعد شلل عام، بوادر تبشر بالعودة إلى الحياة الطبيعية
https://t.co/XDPHrx1RMY https://t.co/VOKqcRFwB6",2020-12-26 11:31:35+00:00,APS_Algerie,29,1,,['كوفيد_19'],Neutral
73,2020: the year of a new classification in the cultural heritage of humanity  ,"2020: سنة تصنيف جديد في التراث الثقافي للإنسانية
https://t.co/dlEPE0l3eJ https://t.co/Dmb3kIqMmp",2020-12-26 11:30:12+00:00,APS_Algerie,27,2,,,Neutral
74,Carbon monoxide: 126 people died and more than 2000 rescued in 2020   ,"Monoxyde de carbone: 126 personnes décédées et plus de 2000 secourues en 2020

https://t.co/5DEg5wkNCY https://t.co/TSUQtmEnQM",2020-12-26 10:45:05+00:00,APS_Algerie,5,0,,,Negative
75,"Blida: Two lost people were found in the mountainous Al-Dhaya area, and the search for the third person continues  ","#البليدة : العثور على تائهين بمنطقة الضاية الجبلية و تواصل عملية البحث عن الشخص الثالث
https://t.co/Ffz1n5VGEn https://t.co/Yo2Ne5gAvl",2020-12-26 09:39:08+00:00,APS_Algerie,13,0,,['البليدة'],Neutral
76,Covid19 - cultural_activities: Internet to the rescue of the world of culture   ,"#Covid19 - #activités_culturelles: #Internet à la rescousse du monde de la #culture

https://t.co/ChkDTpJ1ov https://t.co/drRwEyJNXZ",2020-12-25 18:45:08+00:00,APS_Algerie,11,0,,"['Covid19', 'activités_culturelles', 'Internet', 'culture']",Neutral
77,"2020: industrial_sectors ""stimulated"" by Covid_19   ","#2020: des #filières_industrielles ""stimulées"" par la #Covid_19

https://t.co/8RQJmEZAXn https://t.co/uq56xtTABe",2020-12-25 17:45:16+00:00,APS_Algerie,9,0,,"['filières_industrielles', 'Covid_19']",Neutral
78,2020: stop cultural_activities and move towards digitization  ,"2020: توقف #للأنشطة_الثقافية وتوجه نحو #الرقمنة
https://t.co/bqTXhZV6lg https://t.co/HIqHewmwyq",2020-12-25 17:28:54+00:00,APS_Algerie,5,0,,"['للأنشطة_الثقافية', 'الرقمنة']",Neutral
79,"Coronavirus: 434 new cases, 367 recoveries and 11 deaths in the last 24 hours in Algeria   ","#Coronavirus : 434 nouveaux cas, 367 guérisons et 11 décès ces dernières 24h en #Algérie

https://t.co/EvuUZDcCMF https://t.co/P2iVrmejHS",2020-12-25 16:47:28+00:00,APS_Algerie,10,0,,"['Coronavirus', 'Algérie']",Negative
80,Falls_of_snow on the Center and East of the country from Saturday   ,"Des #chutes_de_neige sur le Centre et l'Est du pays à partir de samedi

https://t.co/0ee8zSQtep https://t.co/NNHOMqvPii",2020-12-25 16:31:42+00:00,APS_Algerie,18,1,,['chutes_de_neige'],Neutral
81,"Rainfall, sometimes accompanied by thunder and hailstones, fell in a number of states in the center and east of the homeland  ","هطول #أمطار مصحوبة أحيانا برعود وتساقط حبات #برد على عدد من ولايات #وسط و #شرق_الوطن
https://t.co/Ad4ym4rXpp https://t.co/GovRLnf6j1",2020-12-25 14:12:01+00:00,APS_Algerie,42,3,,"['أمطار', 'برد', 'وسط', 'شرق_الوطن']",Neutral
82,2020: Industrial _ people are registering a recovery as a result of the Corona_epidemic  ,"2020: #شعب_صناعية تسجل انتعاشا نتيجة #وباء_كورونا
https://t.co/HsFfMv9ZYc https://t.co/dEBRDYrqSC",2020-12-25 14:09:12+00:00,APS_Algerie,19,0,,"['شعب_صناعية', 'وباء_كورونا']",Neutral
83,Rain showers and hail_falls will affect the Center and East of the country   ,"#Averses de #pluie et #chutes_de_grêle affecteront le Centre et l'Est du #pays

https://t.co/bkKoG3g9p3 https://t.co/6YlKdREU3u",2020-12-25 13:58:57+00:00,APS_Algerie,23,0,,"['Averses', 'pluie', 'chutes_de_grêle', 'pays']",Neutral
84,National_Solidarity: facilitating the placement of children deprived of families in a family environment  ,"#Solidarité_nationale: faciliter le placement des enfants privés de famille en milieu familial
https://t.co/pKlNEZNHDA https://t.co/ebZUXD4fcK",2020-12-24 19:02:43+00:00,APS_Algerie,19,1,,['Solidarité_nationale'],Neutral
85,"Coronavirus: 458 new cases, 376 recoveries and 9 deaths in the last 24 hours in Algeria  ","#Coronavirus: 458 nouveaux cas, 376 guérisons et 9 décès ces dernières 24h en #Algérie
https://t.co/ay9k0PcPd2 https://t.co/3yGU2vhJJD",2020-12-24 18:09:25+00:00,APS_Algerie,12,0,,"['Coronavirus', 'Algérie']",Negative
86,Attar: nearly 30% of gray areas connected to the national electricity grid  ,"#Attar: près de 30% des zones d'ombre raccordées au réseau électrique national
https://t.co/rIFlBiuVUt https://t.co/mreLAKa9Ub",2020-12-24 17:53:17+00:00,APS_Algerie,8,0,,['Attar'],Neutral
87,Connecting about 30 percent of the shade_areas to the national electricity grid  ,"ربط حوالي 30 في المائة من #مناطق_الظل بشبكة الكهرباء الوطنية
https://t.co/xPizqg6A6P https://t.co/zys2lRMl8M",2020-12-24 17:06:13+00:00,APS_Algerie,29,0,,['مناطق_الظل'],Neutral
88,MJS: Khaldi officially kicks off the sector's 2020-2021 university_year  ,"#MJS: Khaldi donne le coup d’envoi officiel de l’#année_universitaire 2020-2021 du secteur
https://t.co/IQSqYfXTbP https://t.co/P4ikwYtt2Z",2020-12-24 16:50:27+00:00,APS_Algerie,4,0,,"['MJS', 'année_universitaire']",Neutral
89,Delivery of keys for a new quota for AADL 2 subscribers  ,"Remise des clés d'un nouveau quota pour des souscripteurs d’#AADL 2
https://t.co/v9I7ECmEzs https://t.co/VkuyPxO5IO",2020-12-24 16:43:41+00:00,APS_Algerie,6,0,,['AADL'],Neutral
