,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
10,New_Year_2022: the National_Gendarmerie implements a security plan  ,"#Nouvel_An_2022: la #Gendarmerie_nationale met en place un plan sécuritaire
https://t.co/0vQy3OHFCD https://t.co/gpdoKBTxqL",2021-12-31 18:23:02+00:00,APS_Algerie,17,0,,"['Nouvel_An_2022', 'Gendarmerie_nationale']",Neutral
11,"Ibrahim Ghali praises Algeria's ""principled and firm"" position in support of the Sahrawi cause  ","#ابراهيم_غالي يشيد بموقف #الجزائر""المبدئي و الراسخ"" الداعم #للقضية_الصحراوية
https://t.co/1VFsqplOzO https://t.co/0a9gMt73nx",2021-12-31 18:21:35+00:00,APS_Algerie,111,7,,"['ابراهيم_غالي', 'الجزائر', 'للقضية_الصحراوية']",Positive
12,"Prime _ Minister: The stock covers all needs of basic materials, and there are no ...  via ",#الوزير_الأول: #المخزون يغطي كل الإحتياجات من المواد الأساسية ولا توجد أي ... https://t.co/CPJ5FZN2AF via @YouTube,2021-12-31 18:13:51+00:00,APS_Algerie,41,1,,"['الوزير_الأول', 'المخزون']",Neutral
13,Prime Minister: Reconsidering the  evidential point starting from the  second _ hexagon of the year 2022 ,الوزير الأول : إعادة النظر في #النقطة_الاستدلالية ابتداء من #السداسي_الثاني من سنة 2022 https://t.co/yjk3mQoDUZ,2021-12-31 17:38:48+00:00,APS_Algerie,65,3,,"['النقطة_الاستدلالية', 'السداسي_الثاني']",Neutral
14,2021: The year of advancing higher education and making the university a real locomotive for national development  ,"2021 : سنة النهوض #بالتعليم_العالي وجعل #الجامعة_قاطرة حقيقية للتنمية الوطنية
https://t.co/73ar2GHMLl https://t.co/VpPdvF4IEu",2021-12-31 17:36:35+00:00,APS_Algerie,18,1,,"['بالتعليم_العالي', 'الجامعة_قاطرة']",Positive
15,"Loi_de_Finances_2022, ""a revolution"" in terms of tax reform  ","#Loi_de_Finances_2022, ""une révolution"" en matière de réforme fiscale
https://t.co/DxrbU1TPmE https://t.co/EnUOsYdYGI",2021-12-31 17:28:40+00:00,APS_Algerie,20,1,,['Loi_de_Finances_2022'],Neutral
16,Batna: A stimulating success for the cultivation of corn and a bet on oil_cold  ,"#باتنة: نجاح محفز لزراعة #الذرة ورهان على #السلجم_الزيتي
https://t.co/74IyR8gn1o https://t.co/4K9f79RxYV",2021-12-31 17:14:49+00:00,APS_Algerie,103,2,,"['باتنة', 'الذرة', 'السلجم_الزيتي']",Positive
17,National _ Gendarmerie: A special security plan on the occasion of the New Year's Eve  ,"#الدرك_الوطني: مخطط أمني خاص بمناسبة حلول السنة الميلادية الجديدة
https://t.co/kzQ0H8VdCY https://t.co/iwQHrAQPQb",2021-12-31 16:46:25+00:00,APS_Algerie,21,1,,['الدرك_الوطني'],Neutral
18,"Toll: 2021 The first_team continues the series of victories, and the Cubs of Bougherra are the Arab champions  via ",#حصيلة : 2021 #المنتخب_الأول يواصل سلسلة الانتصارات و أشبال بوقرة أبطال العرب https://t.co/vV3tQ6t57m via @YouTube,2021-12-31 15:42:56+00:00,APS_Algerie,18,0,,"['حصيلة', 'المنتخب_الأول']",Neutral
19,2021: the fight against corruption enshrined in the Constitution  ,"2021: la lutte contre la #corruption consacrée par la Constitution
https://t.co/QR9X8p9ITn https://t.co/65lLYfKBU5",2021-12-31 14:42:18+00:00,APS_Algerie,19,1,,['corruption'],Neutral
20,Trade: Preparing for a bill to roof profit margins  ,"#تجارة : التحضير لمشروع قانون لتسقيف هوامش الربح
https://t.co/eQHlz2B4Mt https://t.co/HPMtJHyPhP",2021-12-31 14:17:53+00:00,APS_Algerie,95,4,,['تجارة'],Neutral
21,Mali: the National Assembly recommends extending the transition for up to five years  ,"#Mali: les Assises nationales recommandent de prolonger la transition jusqu'à cinq ans
https://t.co/A9Dk1xBQNb https://t.co/PjWERzCGTQ",2021-12-31 14:15:26+00:00,APS_Algerie,11,1,,['Mali'],Neutral
22,"Loi_de_Finances_2022, ""a revolution"" in terms of tax reform  ","#Loi_de_Finances_2022, ""une révolution"" en matière de réforme fiscale
https://t.co/DxrbU1TPmE https://t.co/ZccRor6qqE",2021-12-31 14:14:22+00:00,APS_Algerie,14,1,,['Loi_de_Finances_2022'],Neutral
23,Commerce: a draft_law in preparation for the capping of profit margins  ,"#Commerce: un #projet_de_loi en préparation pour le plafonnement des marges bénéficiaires
https://t.co/u2JmZrv0kH https://t.co/DF6b6Z4u75",2021-12-31 14:10:55+00:00,APS_Algerie,20,1,,"['Commerce', 'projet_de_loi']",Neutral
24,Mali: The national sessions recommend extending the transitional period from six months to five years  ,"#مالي: الجلسات الوطنية توصي بتمديد #المرحلة_الانتقالية من ستة أشهر لخمس سنوات
https://t.co/7Fyy7gSBSu https://t.co/tGNOJ54dpn",2021-12-31 14:07:23+00:00,APS_Algerie,17,1,,"['مالي', 'المرحلة_الانتقالية']",Neutral
25,Finance _ Law 2022 is considered a   revolution   in the field of tax reform  ,"#قانون_المالية 2022 يعتبر ""ثورة"" في مجال الاصلاح الضريبي
https://t.co/wEnORRe7Kw https://t.co/QcFgprjry6",2021-12-31 13:49:15+00:00,APS_Algerie,24,1,,['قانون_المالية'],Neutral
26,Prime Minister: The World Bank's report on Algeria contradicts recent reports of this body  ,"الوزير الأول: تقرير البنك العالمي حول الجزائر جاء متناقضا مع تقارير حديثة لهذه الهيئة
https://t.co/B2a4JXcY0X https://t.co/WNsGBmX63P",2021-12-30 23:55:24+00:00,APS_Algerie,84,3,,,Negative
27,The value of imports amounted to 33.8 billion dollars until the end of the first week of December (Prime Minister)  ,"قيمة الواردات بلغت 33.8 مليار دولار إلى غاية نهاية الأسبوع الأول من ديسمبر (الوزير الأول)
https://t.co/qemkHW0dMk https://t.co/WIoILHVaoT",2021-12-30 22:53:02+00:00,APS_Algerie,74,6,,,Neutral
28,The most important axes of Finance_Law 2022 (Prime Minister) ,"أهم محاور #قانون_المالية 2022 (الوزير الأول)
https://t.co/iuKlWkL7Tp",2021-12-30 22:37:59+00:00,APS_Algerie,17,1,,['قانون_المالية'],Neutral
29,"Reconsidering the evidentiary point, starting from the second semester of the year 2022 (Prime Minister)  ","إعادة النظر في #النقطة_الاستدلالية ابتداء من السداسي الثاني من سنة 2022 (الوزير الأول)
https://t.co/IrobG4sIKg https://t.co/9vLFN2V3fE",2021-12-30 22:08:35+00:00,APS_Algerie,24,0,,['النقطة_الاستدلالية'],Neutral
30,The national growth rate is equivalent to 4.1 percent by the end of 2021 (Prime Minister) ,نسبة النمو الوطني تعادل 4.1 بالمائة مع نهاية 2021 (الوزير الأول) https://t.co/AWyy5AyXIZ,2021-12-30 21:55:03+00:00,APS_Algerie,88,7,,,Neutral
31,Belani receives a Mauritanian_parliamentary_delegation  ,"#Belani reçoit une #délégation_parlementaire_mauritanienne
https://t.co/WiDrzoM6iP https://t.co/ljMJogo6Fx",2021-12-30 19:18:47+00:00,APS_Algerie,16,2,,"['Belani', 'délégation_parlementaire_mauritanienne']",Neutral
32,Mr. Bilani receives a Mauritanian parliamentary delegation  ,"السيد #بلاني يستقبل وفدا برلمانيا موريتانيا
https://t.co/2nPKkXPTvf https://t.co/b0FRvKKaaV",2021-12-30 19:14:23+00:00,APS_Algerie,57,4,,['بلاني'],Neutral
33,Banks: the BEA launches its first window dedicated to Islamic finance  ,"#Banques : la #BEA lance à son premier guichet dédié à la finance #islamique
https://t.co/zDIGQbNpUI https://t.co/vs6pmBnbEJ",2021-12-30 18:42:54+00:00,APS_Algerie,16,0,,"['Banques', 'BEA', 'islamique']",Neutral
34,"The Supreme Judicial Council is a ""guarantor"" of the independence of the judiciary  ","#المجلس_الأعلى_للقضاء ""ضامن"" لاستقلالية القضاء
https://t.co/FuKpvg6Nw7 https://t.co/I0EFwoxRQX",2021-12-30 18:41:26+00:00,APS_Algerie,22,0,,['المجلس_الأعلى_للقضاء'],Neutral
35,The National Observatory for Civil Society will be a framework for promoting the associative movement.  ,"#المرصد_الوطني_للمجتمع_المدني سيكون ""إطارا لترقية الحركة الجمعوية""
https://t.co/9JfR6HJyTK https://t.co/sOcyCSg9iP",2021-12-30 18:40:51+00:00,APS_Algerie,13,0,,['المرصد_الوطني_للمجتمع_المدني'],Neutral
36,Algeria/Mauritania: discuss ways to enhance cooperation between the two countries in the transport_sector  ,"#الجزائر/#موريتانيا: بحث سبل تعزيز التعاون بين البلدين في #قطاع_النقل
https://t.co/7PoiD047cv https://t.co/6iuIY5kRJk",2021-12-30 18:39:44+00:00,APS_Algerie,20,1,,"['الجزائر', 'موريتانيا', 'قطاع_النقل']",Neutral
37,Coronavirus: 12 new cases of the Omicron variant detected in Algeria  ,"#Coronavirus : 12 nouveaux cas du variant #Omicron détectés en #Algérie
https://t.co/1YwKTAU8AW https://t.co/CubgJxWWMq",2021-12-30 18:35:42+00:00,APS_Algerie,12,0,,"['Coronavirus', 'Omicron', 'Algérie']",Negative
38,A delegation from the Mauritanian Parliament received at the Council of the nation  ,"Une #délégation du #Parlement mauritanien reçue au #Conseil de la #nation
https://t.co/1xjjfsQWl4 https://t.co/AJWCmSzzvp",2021-12-30 18:30:21+00:00,APS_Algerie,12,0,,"['délégation', 'Parlement', 'Conseil', 'nation']",Neutral
39,Covid_19: 12 new cases of the  Omicron  variant were detected in Algeria  ,"#كوفيد_19: الكشف عن 12 إصابة جديدة بالمتغير ""#أوميكرون"" في #الجزائر
https://t.co/WwVM52idSW https://t.co/FEwLD25plz",2021-12-30 18:22:33+00:00,APS_Algerie,20,1,,"['كوفيد_19', 'أوميكرون', 'الجزائر']",Neutral
40,Boughali receives a parliamentary delegation from Mauritania  ,"#Boughali reçoit une délégation parlementaire de la #Mauritanie
https://t.co/i2yugSFdNz https://t.co/tYNeWqPIIc",2021-12-30 18:08:19+00:00,APS_Algerie,13,1,,"['Boughali', 'Mauritanie']",Neutral
41,Coronavirus: 12 new cases of the Omicron variant detected in Algeria (IPA) ,#Coronavirus : 12 nouveaux cas du variant #Omicron détectés en #Algérie (IPA) https://t.co/fzZIQQ1jAb,2021-12-30 18:05:15+00:00,APS_Algerie,16,0,,"['Coronavirus', 'Omicron', 'Algérie']",Negative
42,"TAQA: Appointment of Mr. Ajal at the head of the ""Sonelgaz"" complex  ","#طاقة: تنصيب السيد عجال على رأس مجمع ""سونلغاز""
https://t.co/6Eqil3YmVJ https://t.co/OnUmJNlBQ5",2021-12-30 18:04:38+00:00,APS_Algerie,22,0,,['طاقة'],Neutral
43,Covid-19: 12 new infections with the  Omicron  variant were detected in Algeria (Pasteur Institute) ,"#كوفيد-19: الكشف عن 12 إصابة جديدة بالمتغير ""#أوميكرون"" في #الجزائر (معهد باستور) https://t.co/HXzXGjav9K",2021-12-30 18:02:02+00:00,APS_Algerie,12,0,,"['كوفيد', 'أوميكرون', 'الجزائر']",Neutral
44,President Tebboune appoints members of the Supreme Judicial Council ,الرئيس #تبون ينصب أعضاء المجلس الأعلى للقضاء https://t.co/8ky3yJDRod,2021-12-30 17:48:34+00:00,APS_Algerie,29,1,,['تبون'],Neutral
45,The National Center for Comprehensive Strategic Studies: Discussing the national plan to prepare the region and transportation challenges  ,"#المركز_الوطني_للدراسات_الاستراتيجية_الشاملة: مناقشة المخطط الوطني لتهيئة الإقليم وتحديات النقل
https://t.co/x2xVPmzVvo https://t.co/kC0x4uOEDv",2021-12-30 17:34:07+00:00,APS_Algerie,21,0,,['المركز_الوطني_للدراسات_الاستراتيجية_الشاملة'],Neutral
46,"The ""Fatah"" movement reaffirms its commitment to the continued fight against the Zionist occupation  ","Le mouvement ""#Fatah"" réaffirme son engagement en faveur de la poursuite de la lutte contre l'occupation sioniste
https://t.co/6bba69o4ox https://t.co/ignsl6wWl5",2021-12-30 17:20:30+00:00,APS_Algerie,17,4,,['Fatah'],Neutral
47,Algerian _ National _ Bank: Launching the remote financing request service  ,"#البنك_الوطني_الجزائري: إطلاق خدمة طلب التمويل عن بعد
https://t.co/2mYkMT20At https://t.co/OEEo0iPWzJ",2021-12-30 17:14:47+00:00,APS_Algerie,22,1,,['البنك_الوطني_الجزائري'],Neutral
48,President Tebboune appoints members of the Supreme Judicial Council  ,"الرئيس #تبون ينصب أعضاء المجلس الأعلى للقضاء
https://t.co/YZjgsTbc3w https://t.co/mmGuhiOtni",2021-12-30 16:59:59+00:00,APS_Algerie,16,1,,['تبون'],Neutral
49,Nation_Majlis: Receiving a parliamentary delegation from the Mauritanian National Assembly  ,"#مجلس_الأمة: استقبال وفد برلماني عن الجمعية الوطنية الموريتانية
https://t.co/LpwRxNz5uZ https://t.co/ZjRBTN2n1Y",2021-12-30 16:55:00+00:00,APS_Algerie,9,1,,['مجلس_الأمة'],Neutral
50,Mr. Boghali receives a Mauritanian parliamentary delegation  ,"السيد #بوغالي يستقبل وفدا برلمانيا موريتانيا
https://t.co/6DLs304gMO https://t.co/x3ZPpIsCXh",2021-12-30 16:47:13+00:00,APS_Algerie,14,1,,['بوغالي'],Neutral
51,President Tebboune installs the members of the Council _ superior of the judiciary  ,"Le Président #Tebboune installe les membres du #Conseil_supérieur de la #magistrature
https://t.co/3D8aOX3tSf https://t.co/bj6nOQ3D0Y",2021-12-30 16:45:44+00:00,APS_Algerie,17,1,,"['Tebboune', 'Conseil_supérieur', 'magistrature']",Neutral
52,"The outcome of the spread of Corona in Algeria, December 30, 2021 ",حصيلة انتشار #كورونا في الجزائر 30 ديسمبر 2021 https://t.co/I8khHgADre,2021-12-30 16:43:19+00:00,APS_Algerie,18,2,,['كورونا'],Neutral
53,"Morocco is entering a ""new generation of massive violations in the field of human_rights""  ","#المغرب يدخل ""جيلا جديدا من الانتهاكات الكبيرة في مجال #حقوق_الإنسان""
https://t.co/9RHrwpoAuI https://t.co/3IdO4WL86K",2021-12-30 16:13:47+00:00,APS_Algerie,183,27,,"['المغرب', 'حقوق_الإنسان']",Negative
54,"Oran: Dismantling two networks promoting psychotropic substances and seizing about 7,700 hallucinogenic tablets ",وهران : تفكيك شبكتين لترويج #المؤثرات_العقلية وحجز زهاء 7.700 قرص مهلوس https://t.co/HB0RGwSPnf,2021-12-30 15:34:25+00:00,APS_Algerie,24,2,,['المؤثرات_العقلية'],Neutral
55," Presidency of the Republic: The President of the Republic, Mr.  Abdel Majeed Tebboune, appoints the President of the Supreme Judicial Council ",#رئاسة_الجمهورية : رئيس الجمهورية السيد #عبد_المجيد_تبون ينصّب رئيس المجلس الأعلى للقضاء https://t.co/p7KAbYMqhQ,2021-12-30 15:29:20+00:00,APS_Algerie,22,2,,"['رئاسة_الجمهورية', 'عبد_المجيد_تبون']",Neutral
56,"""Fatah"" renews the covenant with the Palestinian _ people to continue the struggle to end the occupation  ","""فتح"" تجدد العهد مع #الشعب_الفلسطيني على الاستمرار في النضال لإنهاء الاحتلال
https://t.co/g3B1FgS8mY https://t.co/W3hv0YQW3Z",2021-12-30 15:05:18+00:00,APS_Algerie,16,3,,['الشعب_الفلسطيني'],Neutral
57,The Foreign Bank of Algeria launches the first Islamic banking window ,بنك #الجزائر_الخارجي يطلق أول شباك للصيرفة الإسلامية https://t.co/ob5v4Bfo0N,2021-12-30 14:55:17+00:00,APS_Algerie,19,2,,['الجزائر_الخارجي'],Neutral
58,Oran: dismantling of two psychotropic drug trafficking networks  ,"#Oran : démantèlement de deux réseaux de trafic de psychotropes
https://t.co/41Js8ZFfqT https://t.co/Vy7vHz40mv",2021-12-30 14:50:45+00:00,APS_Algerie,14,0,,['Oran'],Neutral
59,The death of the Libyan historian and writer Ali_Mustafa_Al-Misrati at the age of 95  ,"وفاة المؤرخ والأديب الليبي #علي_مصطفى_المصراتي عن عمر ناهز 95 عاما
https://t.co/kme11fmTzg https://t.co/UpwwRkGAY0",2021-12-30 14:49:30+00:00,APS_Algerie,19,1,,['علي_مصطفى_المصراتي'],Negative
60,Moroccan_Security suppresses a protest for unemployed doctors in Rabat ,"#الأمن_المغربي يقمع وقفة احتجاجية للدكاترة المعطلين بالرباط
https://t.co/ejiEXI4Ky5",2021-12-30 14:27:37+00:00,APS_Algerie,55,4,,['الأمن_المغربي'],Negative
61,Death of Sheikh_Mohamed_Abdallah_Belkebir: Tebboune offers his condolences  ,"Décès du #Cheikh_Mohamed_Abdallah_Belkebir: #Tebboune présente ses condoléances
https://t.co/I3u4LjV4hR... https://t.co/hao7w5gyP4",2021-12-30 14:00:56+00:00,APS_Algerie,26,0,,"['Cheikh_Mohamed_Abdallah_Belkebir', 'Tebboune']",Neutral
62,President _ Tebboune offers condolences to the family of Hajj Mohamed Abdallah Belkabir   ,"#الرئيس_تبون يعزي عائلة الحاج محمد عبد الله بلكبير

https://t.co/DZz9wLXnWX https://t.co/vBs1aErlwp",2021-12-30 13:58:52+00:00,APS_Algerie,21,1,,['الرئيس_تبون'],Neutral
63,President_Tebboune signs the 2022 Finance Law  ,"Le #Président_Tebboune signe la #Loi_de_finances 2022
https://t.co/ARUlYpjMbq... https://t.co/ncEhtmZ3Sd",2021-12-30 13:54:42+00:00,APS_Algerie,29,0,,"['Président_Tebboune', 'Loi_de_finances']",Neutral
64,Morocco: Unemployed high school graduates are on the street again to denounce the injustice and exclusion they have suffered ,"#المغرب: حاملو الشهادات العليا المعطلون في الشارع مجددا للتنديد بما طالهم من ظلم وإقصاء
https://t.co/gn80NSdMaY",2021-12-30 13:33:39+00:00,APS_Algerie,28,1,,['المغرب'],Negative
65,Morocco: new racist_attacks against ex-footballer Ouaddou   ,"#Maroc: nouvelles #attaques_racistes contre l'ex-footballeur Ouaddou

https://t.co/oGeXNJqmY9 https://t.co/rLBIe3BKFS",2021-12-30 13:30:00+00:00,APS_Algerie,22,0,,"['Maroc', 'attaques_racistes']",Negative
66,"President _ of _ the _ Republic, Mr. Abdul _ Majid _ Tebboune signs the Finance _ Law for the year 2022  ","#رئيس_الجمهورية السيد #عبد_المجيد_تبون يوقع #قانون_المالية لسنة 2022

https://t.co/cPM2YUCaJE",2021-12-30 12:40:36+00:00,APS_Algerie,28,1,,"['رئيس_الجمهورية', 'عبد_المجيد_تبون', 'قانون_المالية']",Neutral
67,Recruitment of students_magistrates: 200 admitted to the national competition   ,"#Recrutement d'#étudiants_magistrats: 200 admis au concours national

https://t.co/1QZBjWUrrd https://t.co/scbxjnUyu1",2021-12-30 11:57:05+00:00,APS_Algerie,10,0,,"['Recrutement', 'étudiants_magistrats']",Neutral
68,Coronation of the winners of the National Award for Handicrafts in its 19th edition ,تتويج #الفائزين بالجائزة الوطنية للصناعة التقليدية في طبعتها الـ 19 https://t.co/EiSRosHaKj,2021-12-30 09:57:15+00:00,APS_Algerie,21,1,,['الفائزين'],Neutral
69,"AADL: delivery of 20,000 housing units in the outskirts of Sidi _ Abdellah before the end of 2022   ","#AADL: livraison de 20.000 #logements dans la périphérie de #Sidi_Abdellah avant fin 2022

https://t.co/rjPy5lZJjD https://t.co/UekUWfthSB",2021-12-30 08:20:00+00:00,APS_Algerie,21,1,,"['AADL', 'logements', 'Sidi_Abdellah']",Neutral
70,"ONSC, a tool for promoting national values  and democratic practice   ","#ONSC, un outil de promotion des valeurs nationales et de la pratique démocratique

https://t.co/ZpvnzNXy0p https://t.co/9m82doUIXn",2021-12-30 07:55:53+00:00,APS_Algerie,24,1,,['ONSC'],Neutral
71,Western_Sahara: 2021 will be a year of  gains  and 2022 will be  escalation  in order to exploit...  via ,"#الصحراء_الغربية : 2021 سنة ""#المكاسب"" و 2022 ستكون ""#للتصعيد"" من أجل #الاست... https://t.co/RNd0DfVvbG via @YouTube",2021-12-29 19:29:16+00:00,APS_Algerie,31,0,,"['الصحراء_الغربية', 'المكاسب', 'للتصعيد', 'الاست']",Neutral
72,Blida: Launching the activities of the National Days of Arabic_Tarab  ,"#البليدة : انطلاق فعاليات الأيام الوطنية #للطرب_العربي
https://t.co/5gNvPgWTMh https://t.co/9QjInV6mzA",2021-12-29 19:09:04+00:00,APS_Algerie,16,0,,"['البليدة', 'للطرب_العربي']",Neutral
73,Mauritanian_President ends his State visit to Algeria  ,"Le #Président_mauritanien achève sa visite d’#Etat en #Algérie
https://t.co/CsYZsPhEJl https://t.co/dtamQHCeaF",2021-12-29 19:06:18+00:00,APS_Algerie,20,0,,"['Président_mauritanien', 'Etat', 'Algérie']",Neutral
74,Mauritian _ President Mohamed Ould Cheikh El-Ghazouani ends his state visit to Algeria  ,"#الرئيس_الموريتاني محمد ولد الشيخ الغزواني ينهي زيارة الدولة إلى #الجزائر
https://t.co/eQO4XYjnK9 https://t.co/gm43EiB5O5",2021-12-29 18:51:14+00:00,APS_Algerie,65,4,,"['الرئيس_الموريتاني', 'الجزائر']",Neutral
75,Outcome: Demand for the vaccine during the third_wave and reluctance to take it after the number of infections declined  via ,حصيلة : اقبال على #اللقاح خلال #الموجة_الثالثة وعزوف عنه بعد تراجع الإصابات https://t.co/mul9bCcTDI via @YouTube,2021-12-29 18:30:06+00:00,APS_Algerie,13,0,,"['اللقاح', 'الموجة_الثالثة']",Negative
76,Morocco: direct repression and systematic smear campaigns to silence opponents  ,"#المغرب: القمع المباشر وحملات التشويه الممنهج لإسكات المعارضين
https://t.co/sQgw00OPyf https://t.co/WtsewsYEXG",2021-12-29 18:25:30+00:00,APS_Algerie,56,2,,['المغرب'],Negative
77,"Appointment of members of the National Council for Human Rights, ""another building block in consolidating rights and freedoms""  ","تنصيب أعضاء #المجلس_الوطني_لحقوق_الإنسان ""لبنة أخرى في تدعيم الحقوق والحريات""
https://t.co/lypxfUj1Zw https://t.co/rnDjZoNfcS",2021-12-29 18:15:38+00:00,APS_Algerie,19,0,,['المجلس_الوطني_لحقوق_الإنسان'],Neutral
78,Abdelmadjid_Za lani elected president of the CNDH  ,"#Abdelmadjid_Zaâlani élu président du #CNDH
https://t.co/VrWUI96xxa https://t.co/oWuVh188iM",2021-12-29 18:13:39+00:00,APS_Algerie,16,0,,"['Abdelmadjid_Zaâlani', 'CNDH']",Neutral
79,The Minister of Education reviews with the Director General of the ALECSO the mechanisms of coordination and cooperation between the two sides  ,"#وزير_التربية يستعرض مع المدير العام ل لــ #منظمة_الألكسو آليات التنسيق والتعاون بين الجانبين 
https://t.co/64nC29dtq4 https://t.co/CgyjkTonmI",2021-12-29 18:07:59+00:00,APS_Algerie,12,0,,"['وزير_التربية', 'منظمة_الألكسو']",Neutral
80,"Western_Sahara: 2021 a year of achievements, 2022 will be that of climbing for independence  ","#Sahara_occidental : 2021 une année de réalisations, 2022 sera celle de l'#escalade pour l'#indépendance
https://t.co/H9jgAaFLHd https://t.co/CItTnlqoUs",2021-12-29 18:02:39+00:00,APS_Algerie,35,2,,"['Sahara_occidental', 'escalade', 'indépendance']",Positive
81,Diplomatic_quarrel between Rabat and Madrid: still no signs of resolution  ,"#Brouille_diplomatique entre #Rabat et #Madrid : toujours pas de signes de dénouement
https://t.co/i5ruDWIr2l https://t.co/7MMShSemVW",2021-12-29 18:00:47+00:00,APS_Algerie,18,1,,"['Brouille_diplomatique', 'Rabat', 'Madrid']",Negative
82,The Minister of Education reviews with the Director General of the ALECSO Organization mechanisms of coordination and cooperation between the two sides ,وزير التربية يستعرض مع المدير العام لـ #منظمة_الألكسو آليات التنسيق والتعاون بين الجانبين https://t.co/EHIcVjvd2b,2021-12-29 17:58:15+00:00,APS_Algerie,12,0,,['منظمة_الألكسو'],Neutral
83,The President of the Republic signs a presidential_decree on a component of the CNDH  ,"Le #Président de la #République signe un #décret_présidentiel portant composante du #CNDH
https://t.co/MJ2hs3VXN7 https://t.co/pcwRD9fuvn",2021-12-29 17:55:00+00:00,APS_Algerie,10,0,,"['Président', 'République', 'décret_présidentiel', 'CNDH']",Neutral
84,The diplomatic crisis continues between Morocco and Spain ,"تواصل #الأزمة_الدبلوماسية بين #المغرب و #اسبانيا
https://t.co/jpvvmNI9zL",2021-12-29 17:48:19+00:00,APS_Algerie,27,0,,"['الأزمة_الدبلوماسية', 'المغرب', 'اسبانيا']",Negative
85,Constantine: Exceptional measures for the benefit of employers by social_security ,قسنطينة : تدابير استثنائية لفائدة #أرباب_العمل من قبل #الضمان_الإجتماعي https://t.co/mWPaSZIbd5,2021-12-29 17:43:30+00:00,APS_Algerie,11,0,,"['أرباب_العمل', 'الضمان_الإجتماعي']",Neutral
86,The President of the Republic signs a presidential decree regarding the formation of the members of the National Council for Human Rights  ,"#رئيس_الجمهورية يوقع #مرسوما_رئاسيا يتعلق بتشكيلة أعضاء #المجلس_الوطني_لحقوق_الإنسان
https://t.co/oNsKP9TSRH https://t.co/0co84dDJb1",2021-12-29 17:30:52+00:00,APS_Algerie,19,0,,"['رئيس_الجمهورية', 'مرسوما_رئاسيا', 'المجلس_الوطني_لحقوق_الإنسان']",Neutral
